game_date,game_pk,batter,pitcher,player_name,stand,p_throws,pitch_type,pitch_name,release_speed,release_spin_rate,plate_x,plate_z,zone,sz_top,sz_bot,balls,strikes,inning,inning_topbot,outs_when_up,launch_speed,launch_angle,hit_distance_sc,home_team,away_team,des
2026-07-19,824086,664034,668674,"Erceg, Lucas",R,R,SL,Slider,82.9,1941,-0.0939556122023925,2.2161165946241854,5,3.10328084,1.566141732,2,1,8,Top,2,100.1,42,365,KC,SD,Ty France hits a grand slam (13) to left field. Sung-Mun Song scores. Fernando Tatis Jr. scores. Manny Machado scores.
2026-07-19,824086,665487,621381,"Strahm, Matt",R,L,SL,Slider,81.3,2543,-0.0449559068057644,2.092313735523982,8,3.346382874,1.68882874,2,2,6,Top,1,107.6,20,401,KC,SD,Fernando Tatis Jr. homers (7) on a line drive to left field.
2026-07-19,824086,701538,702070,"Cameron, Noah",L,L,FC,Cutter,87.7,2167,0.180920568785457,2.629683849696142,5,3.320054134,1.675541339,1,1,4,Top,0,101.9,27,405,KC,SD,Jackson Merrill homers (11) on a fly ball to left center field.
2026-07-19,824086,695506,608566,"Márquez, Germán",L,R,KC,Knuckle Curve,84.9,2507,0.5512537264711702,2.9988547307276106,3,3.401673228,1.716732283,0,1,1,Bot,2,113.5,33,432,KC,SD,Jac Caglianone homers (16) on a fly ball to right field.
2026-07-19,824007,682985,666171,"Zeferjahn, Ryan",L,R,ST,Sweeper,86.1,2542,0.3199217906759422,2.6398521424330657,6,3.303379265,1.667125984,3,2,9,Top,0,105.6,42,390,LAA,DET,Riley Greene homers (14) on a fly ball to right center field.
2026-07-19,824007,805808,696270,"Johnson, Ryan",L,R,SI,Sinker,92.6,2183,0.0564152507659396,1.387784799750995,14,3.085728346,1.557283465,2,0,1,Top,0,103.6,31,402,LAA,DET,Kevin McGonigle homers (9) on a fly ball to left center field.
2026-07-19,823764,661388,664126,"Fairbanks, Pete",R,R,FC,Cutter,87.6,2502,-0.0945069284232648,2.5580586925583217,5,3.133120079,1.581200787,1,2,9,Bot,1,102.8,29,411,MIL,MIA,William Contreras homers (10) on a fly ball to center field. Jackson Chourio scores. Brice Turang scores.
2026-07-19,823764,665923,688107,"Gasser, Robert",R,L,ST,Sweeper,81.5,2477,-0.3909570334458372,1.221710899698197,13,3.165592192,1.597588583,1,1,3,Top,1,108.0,30,420,MIL,MIA,Esteury Ruiz homers (5) on a fly ball to left field.
2026-07-19,823523,663757,808967,"Yamamoto, Yoshinobu",L,R,FF,4-Seam Fastball,94.2,2112,0.3294955254561107,2.484831673402613,6,3.138385827,1.583858268,2,0,4,Bot,0,108.4,26,402,NYY,LAD,Trent Grisham homers (11) on a fly ball to right field.
2026-07-19,823521,665862,623465,"Phillips, Evan",L,R,FF,4-Seam Fastball,97.0,2372,-0.1264264123809229,1.8302750666755043,8,3.15593832,1.592716535,1,0,8,Bot,1,105.3,33,402,NYY,LAD,Jazz Chisholm Jr. homers (14) on a fly ball to left center field.
2026-07-19,823521,669242,518585,"Cruz, Fernando",L,R,FS,Split-Finger,79.8,534,0.2915788974256494,1.8001693787302862,9,3.102403215,1.565698819,0,1,8,Top,0,102.1,32,387,NYY,LAD,Tommy Edman homers (2) on a fly ball to right center field.
2026-07-19,823439,664761,621345,"Minter, A.J.",R,L,FF,4-Seam Fastball,93.9,2433,-0.2605323433140021,3.4470794634662254,2,3.406938976,1.719389764,1,0,7,Bot,1,107.0,23,396,PHI,NYM,Alec Bohm homers (12) on a fly ball to left field.
2026-07-19,823439,596019,660604,"Rangel, Alan",L,R,FF,4-Seam Fastball,92.2,2425,0.461811763773203,2.171803694740066,6,3.107668963,1.568356299,1,0,1,Top,2,106.7,37,420,PHI,NYM,Francisco Lindor homers (6) on a fly ball to right field. Bo Bichette scores.
2026-07-19,823113,702284,605288,"Houser, Adrian",L,R,CH,Changeup,85.1,1660,-0.4993003532065054,2.2888500572870543,4,3.133120079,1.581200787,0,0,7,Bot,0,103.6,24,369,SEA,SF,Cole Young homers (13) on a fly ball to right field. Julio Rodríguez scores.
2026-07-19,823113,670042,605288,"Houser, Adrian",L,R,CH,Changeup,85.9,1729,-0.3826295040491572,2.70427011622893,4,3.340239501,1.685728347,1,0,6,Bot,1,103.2,30,386,SEA,SF,Luke Raley homers (15) on a fly ball to right center field.
2026-07-19,823113,805811,669302,"Gilbert, Logan",L,R,FF,4-Seam Fastball,98.6,2405,0.3988023333743868,1.9684894589755824,9,3.541215551,1.787155512,0,0,1,Top,1,107.0,23,407,SEA,SF,Bryce Eldridge homers (10) on a fly ball to center field.
2026-07-19,822786,695657,702056,"Yesavage, Trey",L,R,FS,Split-Finger,82.7,1335,-0.4962935192501441,2.3554972393797846,4,3.340239501,1.685728347,1,2,6,Top,2,106.3,28,388,TOR,CWS,Colson Montgomery homers (24) on a fly ball to right center field.
2026-07-20,825058,606466,605488,"Springs, Jeffrey",R,L,SL,Slider,85.0,2316,-0.2028192498365988,2.354017981098115,5,3.218249672,1.624163386,2,1,6,Bot,0,108.5,32,402,AZ,ATH,Ketel Marte homers (18) on a fly ball to left field. Jorge Barrosa scores.
2026-07-20,825058,805779,683352,"Bratt, Mitch",R,L,SI,Sinker,89.8,2240,-0.0625680769842838,2.033662165473117,8,3.29109252,1.660925197,0,0,5,Top,0,100.6,31,399,AZ,ATH,Jacob Wilson homers (6) on a fly ball to left center field.
2026-07-20,825058,811965,683352,"Bratt, Mitch",R,L,FF,4-Seam Fastball,91.0,2412,-0.3906626607193637,2.831827069540621,1,3.130487205,1.579872047,0,0,2,Top,0,102.9,30,416,AZ,ATH,Joshua Kuroda-Grauer homers (1) on a fly ball to left center field.
2026-07-20,824898,664034,693821,"Elder, Bryce",R,R,SI,Sinker,90.2,2037,-0.2041326968203514,2.45762273261348,5,3.10328084,1.566141732,0,0,7,Top,0,100.3,31,397,ATL,SD,Ty France homers (15) on a fly ball to left center field.
2026-07-20,824898,645277,593974,"Peralta, Wandy",R,L,SI,Sinker,95.5,2038,0.4997840838019983,3.192921371702366,12,2.984801509,1.506348425,1,2,6,Bot,1,101.2,34,393,ATL,SD,Ozzie Albies homers (15) on a fly ball to left field.
2026-07-20,824898,671739,676664,"Sears, JP",L,L,ST,Sweeper,79.4,2205,-0.1347394789097332,2.5264194979388157,5,3.181389436,1.605561024,0,1,5,Bot,1,100.9,40,341,ATL,SD,Michael Harris II homers (18) on a fly ball to right field.
2026-07-20,824898,592518,693821,"Elder, Bryce",R,R,SL,Slider,81.8,2177,-0.1654909952532869,2.4135176509610834,5,3.313910761,1.672440945,0,0,4,Top,1,103.9,29,402,ATL,SD,Manny Machado homers (20) on a fly ball to center field.
2026-07-20,824736,702332,669330,"Wells, Tyler",R,R,FC,Cutter,90.5,2437,0.3289662694361669,2.805050237077581,3,2.947063648,1.48730315,1,0,8,Bot,2,96.7,38,364,BOS,BAL,Caleb Durbin homers (10) on a fly ball to left center field.
2026-07-20,824736,687952,801139,"Tolle, Payton",R,L,FF,4-Seam Fastball,94.4,2173,0.1591766233054599,3.272823064804299,2,3.234924541,1.63257874,1,0,5,Top,0,103.3,36,395,BOS,BAL,Christian Encarnacion-Strand homers (1) on a fly ball to left center field.
2026-07-20,824654,664023,640448,"Finnegan, Kyle",L,R,FF,4-Seam Fastball,96.3,2111,0.1370225835132795,2.7846888214855534,2,3.136630577,1.582972441,0,1,8,Bot,1,104.8,32,432,CHC,DET,Ian Happ homers (18) on a fly ball to right center field. Alex Bregman scores.
2026-07-20,824654,693307,621053,"Ferguson, Tyler",R,R,FF,4-Seam Fastball,94.6,2354,0.3124160406821998,2.9595035002130183,3,3.271784777,1.651181102,1,2,8,Top,0,97.4,31,382,CHC,DET,Dillon Dingler homers (21) on a fly ball to left center field.
2026-07-20,824654,683737,656427,"Flaherty, Jack",L,R,FF,4-Seam Fastball,91.5,2171,-0.7293115750276482,2.394708183932974,4,3.166469816,1.598031496,3,1,3,Bot,1,98.3,39,401,CHC,DET,Michael Busch homers (13) on a fly ball to center field.
2026-07-20,824654,673548,656427,"Flaherty, Jack",R,R,FF,4-Seam Fastball,90.9,2251,0.1329779549874452,2.3087935770480508,5,3.177878937,1.60378937,1,0,3,Bot,1,105.0,31,419,CHC,DET,Seiya Suzuki homers (16) on a fly ball to center field. Miguel Amaya scores.
2026-07-20,824654,693307,592791,"Taillon, Jameson",R,R,SI,Sinker,92.2,2266,-0.6357696467206623,2.0897497487913057,7,3.271784777,1.651181102,3,2,1,Top,1,97.9,33,396,CHC,DET,Dillon Dingler homers (20) on a fly ball to center field.
2026-07-20,824654,682985,592791,"Taillon, Jameson",L,R,FF,4-Seam Fastball,93.3,2331,-0.2961493928277615,3.018878116209033,1,3.303379265,1.667125984,1,0,1,Top,1,102.1,31,408,CHC,DET,Riley Greene homers (15) on a fly ball to right center field. Gleyber Torres scores. Colt Keith scores.
2026-07-20,824410,672275,808970,"Go, Woo-Suk",L,R,FF,4-Seam Fastball,94.0,2179,0.3855354420901438,2.5331209737680824,6,3.22351542,1.626820866,0,1,7,Bot,0,103.6,30,408,CLE,MIN,Patrick Bailey homers (4) on a fly ball to center field.
2026-07-20,824410,690984,657746,"Ryan, Joe",L,R,FF,4-Seam Fastball,92.3,2291,-0.3296746573436917,4.005330505882545,11,3.18402231,1.606889764,1,2,4,Bot,0,98.2,31,396,CLE,MIN,Petey Halpin homers (2) on a fly ball to center field.
2026-07-20,824410,656555,657746,"Ryan, Joe",R,R,SI,Sinker,91.2,2201,-0.367899572788162,2.3922355839811598,4,3.334096129,1.682627953,0,0,3,Bot,0,107.5,31,398,CLE,MIN,Rhys Hoskins homers (11) on a fly ball to left field.
2026-07-20,824410,683953,657746,"Ryan, Joe",L,R,FF,4-Seam Fastball,93.6,2305,-0.1607150117834095,2.870178388839413,2,3.178756562,1.604232283,2,2,2,Bot,2,98.7,28,385,CLE,MIN,Travis Bazzana homers (9) on a fly ball to right center field.
2026-07-20,824410,690984,657746,"Ryan, Joe",L,R,FS,Split-Finger,88.6,2410,0.3420718472993433,2.18185977069966,6,3.18402231,1.606889764,1,1,2,Bot,1,102.9,29,411,CLE,MIN,Petey Halpin homers (1) on a fly ball to right center field. Patrick Bailey scores.
2026-07-20,824410,656555,657746,"Ryan, Joe",R,R,ST,Sweeper,80.8,2738,-0.2283791121388767,2.560099153947177,5,3.334096129,1.682627953,1,0,1,Bot,2,102.9,31,401,CLE,MIN,Rhys Hoskins homers (10) on a fly ball to left field.
2026-07-20,824410,677587,657746,"Ryan, Joe",L,R,FF,4-Seam Fastball,94.2,2398,0.4154216649999644,3.0102471322798703,3,3.068175853,1.548425197,1,1,1,Bot,2,102.2,38,383,CLE,MIN,Brayan Rocchio homers (9) on a fly ball to right field. Travis Bazzana scores.
2026-07-20,824328,682928,622608,"Senzatela, Antonio",L,R,CU,Curveball,84.2,2630,-0.0299617279584321,1.2012365180144653,13,3.222637795,1.626377953,1,1,7,Top,2,100.9,25,420,COL,WSH,CJ Abrams homers (22) on a fly ball to right center field. Daylen Lile scores.
2026-07-20,824328,696285,607536,"Freeland, Kyle",R,L,FF,4-Seam Fastball,92.2,2349,-0.6125238415846562,2.6554327694817186,4,3.187532808,1.608661417,0,0,6,Top,0,103.4,35,437,COL,WSH,Jacob Young homers (9) on a fly ball to left center field.
2026-07-20,824328,665953,607536,"Freeland, Kyle",R,L,CH,Changeup,87.4,1850,-0.0806570592382964,3.03735564246461,2,3.205085302,1.617519685,0,0,1,Top,0,105.4,33,427,COL,WSH,Andrés Chaparro homers (4) on a fly ball to left center field. James Wood scores. Curtis Mead scores.
2026-07-20,824167,670541,669199,"Bachar, Lake",L,R,FF,4-Seam Fastball,94.1,2626,-0.5311186223118266,2.127876518823254,7,3.392019357,1.711860236,1,1,5,Bot,0,108.3,23,419,HOU,MIA,Yordan Alvarez homers (33) on a fly ball to right center field.
2026-07-20,824167,689414,669854,"Blanco, Ronel",L,R,CU,Curveball,79.3,2223,0.1433123737120317,2.2091895286946825,5,3.085728346,1.557283465,1,2,4,Top,0,101.7,30,393,HOU,MIA,Liam Hicks homers (14) on a fly ball to right field. Xavier Edwards scores.
2026-07-20,824167,670541,676083,"Junk, Janson",L,R,SL,Slider,88.5,2410,0.4812322280758154,1.7212938715275907,9,3.392019357,1.711860236,0,2,2,Bot,1,113.8,35,428,HOU,MIA,Yordan Alvarez homers (32) on a fly ball to right center field.
2026-07-20,824167,665161,676083,"Junk, Janson",R,R,FF,4-Seam Fastball,95.8,2491,0.2803856783435338,2.683144544099417,6,3.19718668,1.613533465,1,2,2,Bot,1,97.7,34,340,HOU,MIA,Jeremy Peña hits a grand slam (7) to right field. Yainer Diaz scores. Zach Dezenzo scores. Lucas Spence scores.
2026-07-20,824167,691788,669854,"Blanco, Ronel",L,R,FF,4-Seam Fastball,93.7,2351,0.351389256284112,2.313716780685755,6,3.220882546,1.625492126,3,2,2,Top,2,107.9,35,409,HOU,MIA,Joe Mack homers (8) on a fly ball to right field. Jakob Marsee scores.
2026-07-20,824087,642715,656638,"Lange, Alex",R,R,SI,Sinker,96.0,1948,0.4683219972595542,2.0504940346746845,9,3.22351542,1.626820866,1,0,9,Top,2,98.7,25,380,KC,SF,Willy Adames homers (18) on a fly ball to right center field. Jung Hoo Lee scores.
2026-07-20,824087,521692,686790,"McDonald, Trevor",R,R,SI,Sinker,90.7,2215,0.3416032403013727,2.071921012378581,9,3.312155512,1.671555118,0,1,4,Bot,1,105.4,25,440,KC,SF,Salvador Perez homers (13) on a fly ball to center field. Vinnie Pasquantino scores.
2026-07-20,824087,671218,608379,"Wacha, Michael",R,R,CU,Curveball,77.0,1895,0.111877614346556,2.4006923881818016,5,3.18402231,1.606889764,2,1,4,Top,2,107.5,26,430,KC,SF,Heliot Ramos homers (9) on a fly ball to right center field.
2026-07-20,824006,666176,681517,"Leahy, Kyle",R,R,CU,Curveball,86.2,2213,-0.0661304647642704,2.768716176558537,5,3.305134514,1.668011811,1,2,3,Bot,0,103.6,30,389,LAA,STL,Jo Adell homers (14) on a fly ball to left center field.
2026-07-20,823762,687401,675540,"Curry, Xzavion",R,R,CU,Curveball,73.4,2486,-0.3791461380636196,2.392910239186776,4,3.136630577,1.582972441,0,1,6,Bot,1,104.9,21,373,MIL,NYM,Joey Ortiz homers (5) on a line drive to left field. Jake Bauers scores. Cooper Pratt scores.
2026-07-20,823762,683734,642547,"Peralta, Freddy",R,R,FF,4-Seam Fastball,96.1,2461,0.1281417500625243,2.079777420352635,5,3.127854331,1.578543307,0,0,3,Bot,2,104.9,21,393,MIL,NYM,Andrew Vaughn homers (3) on a line drive to center field. Garrett Mitchell scores.
2026-07-20,823762,806198,642547,"Peralta, Freddy",R,R,ST,Sweeper,81.0,2607,-0.447943742431926,2.467609809024912,4,3.373589239,1.702559055,0,1,2,Bot,1,96.7,30,393,MIL,NYM,Cooper Pratt homers (1) on a fly ball to center field.
2026-07-20,823522,665862,677952,"Ashcraft, Braxton",L,R,SL,Slider,92.0,2538,0.5788396711731516,1.9699156695830915,9,3.15593832,1.592716535,3,2,3,Bot,1,102.6,28,376,NYY,PIT,Jazz Chisholm Jr. homers (16) on a fly ball to right field. Cody Bellinger scores.
2026-07-20,823522,699013,677960,"Weathers, Ryan",R,L,SL,Slider,89.3,2667,0.4120506394071558,1.997687971841996,9,3.311277887,1.671112205,2,2,3,Top,0,106.6,28,436,NYY,PIT,Esmerlyn Valdez homers (13) on a fly ball to right center field. Bryan Reynolds scores.
2026-07-20,823522,665862,677952,"Ashcraft, Braxton",L,R,CU,Curveball,84.1,2775,-0.0500976344583214,2.177789708327934,5,3.15593832,1.592716535,1,1,1,Bot,1,106.1,24,377,NYY,PIT,Jazz Chisholm Jr. homers (15) on a fly ball to right center field. Paul Goldschmidt scores. Cody Bellinger scores.
2026-07-20,823436,605141,663767,"Shugart, Chase",R,R,SI,Sinker,94.7,2163,-0.703634663997653,1.981111377427802,7,3.096259843,1.562598425,1,1,9,Top,1,101.9,28,421,PHI,LAD,Mookie Betts homers (13) on a fly ball to left center field. Eliezer Alfonzo scores.
2026-07-20,823436,656537,689017,"Knack, Landon",R,R,FF,4-Seam Fastball,94.9,2522,-0.4509251062004099,2.3569392071123643,4,3.215616798,1.622834646,1,1,8,Bot,1,105.7,26,424,PHI,LAD,Derek Hill homers (8) on a fly ball to left center field.
2026-07-20,823436,547180,689017,"Knack, Landon",L,R,FF,4-Seam Fastball,95.1,2484,-0.5017646305514902,2.8497488842238297,1,3.26476378,1.647637795,0,1,7,Bot,0,104.0,25,407,PHI,LAD,Bryce Harper homers (21) on a fly ball to left center field.
2026-07-20,823436,605141,680742,"Bowlan, Jonathan",R,R,FF,4-Seam Fastball,96.1,2373,-0.7095583730369772,2.1303371648781493,4,3.096259843,1.562598425,2,0,7,Top,1,100.6,33,401,PHI,LAD,Mookie Betts homers (12) on a fly ball to left center field.
2026-07-20,823436,607208,681911,"Vesia, Alex",R,L,CH,Changeup,84.0,1841,-0.0797737552403187,2.2104382262947224,5,3.244578412,1.637450787,0,0,6,Bot,2,95.2,23,346,PHI,LAD,Trea Turner homers (14) on a line drive to left field. Bryson Stott scores. Derek Hill scores.
2026-07-20,823436,669016,686218,"Sheehan, Emmet",L,R,FF,4-Seam Fastball,92.8,2524,-0.3662653784112631,2.7832350291513457,4,3.312155512,1.671555118,2,0,6,Bot,0,100.7,25,396,PHI,LAD,Brandon Marsh homers (16) on a fly ball to left center field.
2026-07-20,823436,607208,686218,"Sheehan, Emmet",R,R,SL,Slider,87.3,2074,0.0444909425448826,2.3737919783205483,5,3.244578412,1.637450787,1,0,2,Bot,2,101.1,34,404,PHI,LAD,Trea Turner homers (13) on a fly ball to left field. Gabriel Rincones Jr. scores.
2026-07-20,823112,663728,657571,"Ferguson, Caleb",R,L,SV,Slurve,78.1,3076,-0.0246218664378625,2.2967026269775257,5,3.282316273,1.656496063,0,0,7,Bot,1,102.1,30,408,SEA,CIN,Cal Raleigh hits a grand slam (10) to left center field. Randy Arozarena scores. Weston Wilson scores. Dominic Canzone scores.
2026-07-20,822874,669394,622554,"Domínguez, Seranthony",R,R,FF,4-Seam Fastball,96.2,2208,-0.4410432963848352,1.9747339946185527,7,3.229658793,1.62992126,0,0,7,Bot,0,99.3,28,408,TEX,CWS,Jake Burger homers (17) on a fly ball to left center field.
2026-07-20,822874,592626,607200,"Fedde, Erick",L,R,ST,Sweeper,80.6,2453,-0.4828988572799504,3.000218890318264,1,3.23667979,1.633464567,2,1,1,Bot,0,105.9,36,423,TEX,CWS,Joc Pederson homers (17) on a fly ball to right center field.
2026-07-20,822788,663743,663893,"Little, Brendon",R,L,SL,Slider,89.1,2411,0.1478803234112115,2.265326513735553,5,3.161204068,1.595374016,2,1,9,Top,0,102.9,26,408,TOR,TB,Nick Fortes homers (3) on a fly ball to left center field.
2026-07-20,822788,656775,656302,"Cease, Dylan",L,R,KC,Knuckle Curve,81.2,2638,-0.0737366958592369,2.568533009784129,2,3.004986877,1.516535433,0,0,6,Top,0,102.9,28,411,TOR,TB,Cedric Mullins homers (12) on a fly ball to center field.
2026-07-20,822788,683748,656302,"Cease, Dylan",L,R,SI,Sinker,97.5,2333,0.2688442405645899,2.2036256194072967,5,3.15769357,1.593602362,2,2,2,Top,1,106.3,27,412,TOR,TB,Victor Mesa Jr. homers (8) on a fly ball to center field.
2026-07-21,825056,805779,623149,"Sewald, Paul",R,R,FF,4-Seam Fastball,91.4,2656,-0.4470115446665785,2.863500157148683,1,3.29109252,1.660925197,1,1,9,Top,2,102.8,24,394,AZ,ATH,Jacob Wilson homers (7) on a fly ball to left field. Donovan Walton scores.
2026-07-21,825056,669127,657044,"Thompson, Ryan",R,R,SL,Slider,77.9,2360,-0.2225724763429567,2.519695292049664,5,3.18226706,1.606003937,1,1,8,Top,1,110.7,25,444,AZ,ATH,Shea Langeliers homers (23) on a fly ball to left center field.
2026-07-21,825056,596146,678022,"Perkins, Jack",L,R,ST,Sweeper,85.7,2992,-0.0178691743164297,2.8049609365380004,5,3.376222113,1.703887795,2,1,1,Bot,2,102.6,33,392,AZ,ATH,Max Kepler homers (2) on a fly ball to right center field. Ketel Marte scores. Gabriel Moreno scores.
2026-07-21,824895,665487,702275,"Ritchie, JR",R,R,CU,Curveball,84.3,2475,0.1384422852116782,2.171655664807622,8,3.346382874,1.68882874,3,2,8,Top,1,111.0,27,474,ATL,SD,Fernando Tatis Jr. homers (8) on a fly ball to left center field. Luis Rengifo scores.
2026-07-21,824895,592518,702275,"Ritchie, JR",R,R,CH,Changeup,86.1,1578,0.2174320377254415,2.7431020411353075,5,3.313910761,1.672440945,2,1,6,Top,2,105.0,24,418,ATL,SD,Manny Machado homers (22) on a fly ball to center field.
2026-07-21,824895,592518,625643,"López, Reynaldo",R,R,FF,4-Seam Fastball,94.7,2131,-0.5864795665773108,2.4128913884663,4,3.313910761,1.672440945,3,0,5,Top,0,104.8,29,412,ATL,SD,Manny Machado homers (21) on a fly ball to left field.
2026-07-21,824895,701538,625643,"López, Reynaldo",L,R,CU,Curveball,73.5,2356,-0.3721851248801551,2.0837186225074014,7,3.320054134,1.675541339,0,1,4,Top,0,99.0,29,405,ATL,SD,Jackson Merrill homers (13) on a fly ball to right center field.
2026-07-21,824652,693307,650644,"Civale, Aaron",R,R,FC,Cutter,87.4,2642,0.289040238628746,2.7123445233740786,6,3.271784777,1.651181102,1,1,9,Top,0,100.8,29,392,CHC,DET,Dillon Dingler homers (22) on a fly ball to left center field. Hao-Yu Lee scores.
2026-07-21,824652,624424,669724,"Hanifee, Brenan",L,R,CH,Changeup,88.6,1796,-0.0154637370092831,2.29311629041975,5,3.181389436,1.605561024,1,0,5,Bot,0,103.4,25,383,CHC,DET,Michael Conforto homers (9) on a fly ball to right center field. Dansby Swanson scores.
2026-07-21,824409,680777,800048,"Messick, Parker",R,L,CU,Curveball,80.3,2306,-0.2453561973498793,2.923945604187504,2,3.284949147,1.657824803,0,1,1,Top,2,106.1,25,402,CLE,MIN,Ryan Jeffers homers (9) on a fly ball to left field.
2026-07-21,824329,696100,690925,"Beeter, Clayton",R,R,SL,Slider,87.4,3039,0.0438067158644091,1.0983915752361355,14,3.178756562,1.604232283,3,2,8,Bot,2,95.4,32,399,COL,WSH,Hunter Goodman homers (31) on a fly ball to left center field.
2026-07-21,824329,666160,571945,"Mikolas, Miles",L,R,SL,Slider,88.5,2298,-0.0630045169145427,2.763824532917282,2,3.254232283,1.642322835,2,2,6,Bot,0,101.2,38,421,COL,WSH,Mickey Moniak homers (16) on a fly ball to right center field.
2026-07-21,824329,682928,547179,"Lorenzen, Michael",L,R,CH,Changeup,85.1,2224,0.0313765949199568,1.6539093186246676,8,3.222637795,1.626377953,0,1,3,Top,2,102.7,35,434,COL,WSH,CJ Abrams homers (24) on a fly ball to right center field. José Tena scores.
2026-07-21,824329,682928,547179,"Lorenzen, Michael",L,R,FC,Cutter,88.5,2655,0.0083951656058898,2.2315942625555047,5,3.222637795,1.626377953,1,0,1,Top,2,99.5,32,423,COL,WSH,CJ Abrams homers (23) on a fly ball to center field. José Tena scores.
